"investigator","url","veg_class","location","plotid","subsample","plot_type","plot_size","year","NPP"
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1986,230.87
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1986,234.4
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1986,303.6
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1986,321.28
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1986,197.06
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1986,283.12
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1986,312.63
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1986,349.55
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1986,399.96
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1986,86.26
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1986,93.79
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1986,147.12
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1986,168.03
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1986,169.85
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1986,73.45
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1986,74.09
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1986,88.04
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1986,98.16
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1986,121
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1987,199.33
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1987,203.29
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1987,262.17
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1987,279.55
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1987,514.21
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1987,197.97
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1987,209.4
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1987,216.58
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1987,232.89
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1987,235.19
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1987,153.2
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1987,158
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1987,178.88
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1987,217.56
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1987,222.11
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1987,82.64
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1987,84.86
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1987,129.2
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1987,170.03
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1987,174.9
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1987,122.5
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1987,206.95
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1987,228.71
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1987,242.57
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1987,246.8
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1987,131.93
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1987,226.26
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1987,268.4
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1987,307.13
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1987,189.69
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1987,209.61
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1987,230.67
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1987,330.79
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1987,351.01
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1987,148.29
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1987,188
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1987,192.03
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1987,319.94
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1987,326.76
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1987,100.53
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1987,103.19
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1987,133.23
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1987,141.44
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1987,155.18
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1987,92.3
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1987,96.37
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1987,97.79
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1987,109.62
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1987,120.42
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1988,216.68
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1988,304.88
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1988,330.79
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1988,333.38
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1988,342.6
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1988,205.14
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1988,222.43
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1988,257.57
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1988,313.41
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1988,418.25
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1988,151.68
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1988,153.6
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1988,163.73
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1988,169.34
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1988,200.94
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1988,109.2
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1988,143.49
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1988,168.22
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1988,173.56
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1988,132.58
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1988,146.79
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1988,159.58
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1988,184.65
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1988,225.63
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1988,187
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1988,193.58
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1988,204.01
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1988,326.85
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1988,164.69
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1988,220.62
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1988,238.44
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1988,273.1
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1988,305.82
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1988,201.63
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1988,212.48
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1988,248.95
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1988,297.02
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1988,344.96
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1988,65.92
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1988,79.71
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1988,89.58
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1988,101.33
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1988,109.52
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1988,50.48
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1988,71.97
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1988,94.92
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1988,105.56
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1988,106.84
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1989,82.37
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1989,119.02
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1989,165.98
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1989,184.68
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1989,245.49
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1989,112.03
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1989,154.19
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1989,166.03
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1989,185.45
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1989,204.38
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1989,128.54
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1989,141.51
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1989,154.38
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1989,203.14
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1989,215.91
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1989,115
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1989,116.08
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1989,128.72
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1989,140.1
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1989,146.13
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1989,174.59
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1989,191.83
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1989,206.18
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1989,227.09
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1989,321.09
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1989,163.72
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1989,321.67
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1989,335.79
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1989,337.86
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1989,169.92
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1989,174.2
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1989,178.24
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1989,195.47
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1989,202.29
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1989,122.56
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1989,141.59
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1989,169.47
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1989,231.3
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1989,280.56
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1989,79.36
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1989,100.71
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1989,126.76
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1989,128.1
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1989,145.07
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1989,59.59
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1989,73.57
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1989,79.48
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1989,90.97
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1989,116.66
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1990,105
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1990,121
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1990,136
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1990,145.3
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",1,"","nodal","unknown",1990,155
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1990,145.7
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1990,180
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1990,190.9
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1990,191
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",2,"","nodal","unknown",1990,191.5
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1990,148
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1990,152
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1990,198
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1990,215
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",3,"","nodal","unknown",1990,236
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1990,114
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1990,120.5
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1990,258
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",7,"","nodal","unknown",1990,283
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1990,202.2
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1990,203
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1990,213.4
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1990,232
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","WM","saddle",9,"","nodal","unknown",1990,297
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1990,195
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1990,198
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1990,237
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","MM","saddle",10,"","nodal","unknown",1990,380
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1990,150.4
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1990,159
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1990,208
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1990,228
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","DM","saddle",11,"","nodal","unknown",1990,329
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1990,162
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1990,196
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1990,200
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1990,203
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","FF","saddle",12,"","nodal","unknown",1990,214.6
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1990,145
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1990,147
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1990,153
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1990,162
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",16,"","nodal","unknown",1990,174
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1990,49.4
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1990,63
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1990,63.5
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1990,64
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?primprod.mw","SB","saddle",19,"","nodal","unknown",1990,107
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","MM","saddle",2,"","grid_pt","50x20",1992,292.23
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","MM","saddle",3,"","grid_pt","50x20",1992,258.22
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","MM","saddle",4,"","grid_pt","50x20",1992,149.47
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","MM","saddle",5,"","grid_pt","50x20",1992,166.41
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","SB","saddle",6,"","grid_pt","50x20",1992,161.33
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","WM","saddle",7,"","grid_pt","50x20",1992,160.29
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","MM","saddle",8,"","grid_pt","50x20",1992,174.71
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","DM","saddle",9,"","grid_pt","50x20",1992,206.6
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","FF","saddle",10,"","grid_pt","50x20",1992,179.17
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","SB","saddle",11,"","grid_pt","50x20",1992,72.9
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","SB","saddle",12,"","grid_pt","50x20",1992,186.38
"Walker","http://niwot.colorado.edu/exec/.extracttoolA?saddbiom.mw","SB","saddle",14,"","grid_pt","50x20",1992,193.4
