"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas","year","month","seas","jd"
"NWT","sdl","6","1993-11-02",10,NA,NA,NA,NA,10,1,1993,11,"1994",32
"NWT","sdl","23","1993-11-02",90,NA,NA,NA,NA,90,1,1993,11,"1994",32
"NWT","sdl","36","1993-11-02",30,NA,NA,NA,NA,30,1,1993,11,"1994",32
"NWT","sdl","43","1993-11-02",105,NA,NA,NA,NA,105,1,1993,11,"1994",32
"NWT","sdl","44","1993-11-02",45,NA,NA,NA,NA,45,1,1993,11,"1994",32
"NWT","sdl","48","1993-11-02",4,NA,NA,NA,NA,4,1,1993,11,"1994",32
"NWT","sdl","53","1993-11-02",100,NA,NA,NA,NA,100,1,1993,11,"1994",32
"NWT","sdl","55","1993-11-02",155,NA,NA,NA,NA,155,1,1993,11,"1994",32
"NWT","sdl","6","1993-11-20",47,NA,NA,NA,NA,47,1,1993,11,"1994",50
"NWT","sdl","23","1993-11-20",135,NA,NA,NA,NA,135,1,1993,11,"1994",50
"NWT","sdl","36","1993-11-20",15,NA,NA,NA,NA,15,1,1993,11,"1994",50
"NWT","sdl","43","1993-11-20",157,NA,NA,NA,NA,157,1,1993,11,"1994",50
"NWT","sdl","44","1993-11-20",112,NA,NA,NA,NA,112,1,1993,11,"1994",50
"NWT","sdl","48","1993-11-20",10,5,10,5,10,8,5,1993,11,"1994",50
"NWT","sdl","53","1993-11-20",190,NA,NA,NA,NA,190,1,1993,11,"1994",50
"NWT","sdl","6","1993-12-11",20,NA,NA,NA,NA,20,1,1993,12,"1994",71
"NWT","sdl","23","1993-12-11",140,NA,NA,NA,NA,140,1,1993,12,"1994",71
"NWT","sdl","36","1993-12-11",5,NA,NA,NA,NA,5,1,1993,12,"1994",71
"NWT","sdl","43","1993-12-11",120,NA,NA,NA,NA,120,1,1993,12,"1994",71
"NWT","sdl","44","1993-12-11",105,NA,NA,NA,NA,105,1,1993,12,"1994",71
"NWT","sdl","48","1993-12-11",10,5,5,5,5,6,5,1993,12,"1994",71
"NWT","sdl","53","1993-12-11",140,NA,NA,NA,NA,140,1,1993,12,"1994",71
"NWT","sdl","55","1993-12-11",115,NA,NA,NA,NA,115,1,1993,12,"1994",71
"NWT","sdl","6","1993-12-30",10,NA,NA,NA,NA,10,1,1993,12,"1994",90
"NWT","sdl","23","1993-12-30",NA,145,NA,NA,NA,145,1,1993,12,"1994",90
"NWT","sdl","36","1993-12-30",10,5,5,3,4,5,5,1993,12,"1994",90
"NWT","sdl","43","1993-12-30",145,NA,NA,NA,NA,145,1,1993,12,"1994",90
"NWT","sdl","44","1993-12-30",110,NA,NA,NA,NA,110,1,1993,12,"1994",90
"NWT","sdl","48","1993-12-30",5,3,5,10,5,6,5,1993,12,"1994",90
"NWT","sdl","53","1993-12-30",135,NA,NA,NA,NA,135,1,1993,12,"1994",90
"NWT","sdl","55","1993-12-30",155,NA,NA,NA,NA,155,1,1993,12,"1994",90
"NWT","sdl","6","1994-01-15",10,NA,NA,NA,NA,10,1,1994,1,"1994",108
"NWT","sdl","23","1994-01-15",45,NA,NA,NA,NA,45,1,1994,1,"1994",108
"NWT","sdl","36","1994-01-15",10,NA,NA,NA,NA,10,1,1994,1,"1994",108
"NWT","sdl","43","1994-01-15",145,NA,NA,NA,NA,145,1,1994,1,"1994",108
"NWT","sdl","44","1994-01-15",110,NA,NA,NA,NA,110,1,1994,1,"1994",108
"NWT","sdl","48","1994-01-15",5,NA,NA,NA,NA,5,1,1994,1,"1994",108
"NWT","sdl","53","1994-01-15",140,NA,NA,NA,NA,140,1,1994,1,"1994",108
"NWT","sdl","55","1994-01-15",155,NA,NA,NA,NA,155,1,1994,1,"1994",108
"NWT","sdl","6","1994-02-04",5,NA,NA,NA,NA,5,1,1994,2,"1994",128
"NWT","sdl","23","1994-02-04",145,NA,NA,NA,NA,145,1,1994,2,"1994",128
"NWT","sdl","36","1994-02-04",10,NA,NA,NA,NA,10,1,1994,2,"1994",128
"NWT","sdl","43","1994-02-04",105,NA,NA,NA,NA,105,1,1994,2,"1994",128
"NWT","sdl","44","1994-02-04",115,NA,NA,NA,NA,115,1,1994,2,"1994",128
"NWT","sdl","48","1994-02-04",2,NA,NA,NA,NA,2,1,1994,2,"1994",128
"NWT","sdl","53","1994-02-04",125,NA,NA,NA,NA,125,1,1994,2,"1994",128
"NWT","sdl","55","1994-02-04",145,NA,NA,NA,NA,145,1,1994,2,"1994",128
"NWT","sdl","6","1994-02-26",40,NA,NA,NA,NA,40,1,1994,2,"1994",150
"NWT","sdl","23","1994-02-26",150,NA,NA,NA,NA,150,1,1994,2,"1994",150
"NWT","sdl","36","1994-02-26",20,NA,NA,NA,NA,20,1,1994,2,"1994",150
"NWT","sdl","43","1994-02-26",95,NA,NA,NA,NA,95,1,1994,2,"1994",150
"NWT","sdl","44","1994-02-26",80,NA,NA,NA,NA,80,1,1994,2,"1994",150
"NWT","sdl","53","1994-02-26",110,NA,NA,NA,NA,110,1,1994,2,"1994",150
"NWT","sdl","55","1994-02-26",120,NA,NA,NA,NA,120,1,1994,2,"1994",150
"NWT","sdl","6","1994-03-17",40,NA,NA,NA,NA,40,1,1994,3,"1994",169
"NWT","sdl","23","1994-03-17",100,NA,NA,NA,NA,100,1,1994,3,"1994",169
"NWT","sdl","36","1994-03-17",20,NA,NA,NA,NA,20,1,1994,3,"1994",169
"NWT","sdl","43","1994-03-17",240,NA,NA,NA,NA,240,1,1994,3,"1994",169
"NWT","sdl","44","1994-03-17",195,NA,NA,NA,NA,195,1,1994,3,"1994",169
"NWT","sdl","53","1994-03-17",210,NA,NA,NA,NA,210,1,1994,3,"1994",169
