"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas","year","month","seas","jd"
"NWT","sdl","11","1993-11-02",65,NA,NA,NA,NA,65,1,1993,11,"1994",32
"NWT","sdl","12","1993-11-02",10,NA,NA,NA,NA,10,1,1993,11,"1994",32
"NWT","sdl","13","1993-11-02",60,NA,NA,NA,NA,60,1,1993,11,"1994",32
"NWT","sdl","28","1993-11-02",45,NA,NA,NA,NA,45,1,1993,11,"1994",32
"NWT","sdl","29","1993-11-02",0,NA,NA,NA,NA,0,1,1993,11,"1994",32
"NWT","sdl","51","1993-11-02",90,NA,NA,NA,NA,90,1,1993,11,"1994",32
"NWT","sdl","79","1993-11-02",0,NA,NA,NA,NA,0,1,1993,11,"1994",32
"NWT","sdl","801","1993-11-02",16,NA,NA,NA,NA,16,1,1993,11,"1994",32
"NWT","sdl","11","1993-11-20",155,NA,NA,NA,NA,155,1,1993,11,"1994",50
"NWT","sdl","12","1993-11-20",33,NA,NA,NA,NA,33,1,1993,11,"1994",50
"NWT","sdl","13","1993-11-20",108,NA,NA,NA,NA,108,1,1993,11,"1994",50
"NWT","sdl","28","1993-11-20",70,105,60,40,70,69,5,1993,11,"1994",50
"NWT","sdl","29","1993-11-20",1,NA,NA,NA,NA,1,1,1993,11,"1994",50
"NWT","sdl","51","1993-11-20",100,NA,NA,NA,NA,100,1,1993,11,"1994",50
"NWT","sdl","79","1993-11-20",1,NA,NA,NA,NA,1,1,1993,11,"1994",50
"NWT","sdl","801","1993-11-20",8,NA,NA,NA,NA,8,1,1993,11,"1994",50
"NWT","sdl","11","1993-12-11",120,NA,NA,NA,NA,120,1,1993,12,"1994",71
"NWT","sdl","12","1993-12-11",25,NA,NA,NA,NA,25,1,1993,12,"1994",71
"NWT","sdl","13","1993-12-11",80,NA,NA,NA,NA,80,1,1993,12,"1994",71
"NWT","sdl","29","1993-12-11",0,0,0,0,0,0,5,1993,12,"1994",71
"NWT","sdl","51","1993-12-11",80,NA,NA,NA,NA,80,1,1993,12,"1994",71
"NWT","sdl","79","1993-12-11",0,0,0,0,0,0,5,1993,12,"1994",71
"NWT","sdl","801","1993-12-11",5,10,5,5,5,6,5,1993,12,"1994",71
"NWT","sdl","11","1993-12-30",120,NA,NA,NA,NA,120,1,1993,12,"1994",90
"NWT","sdl","12","1993-12-30",76,NA,NA,NA,NA,76,1,1993,12,"1994",90
"NWT","sdl","13","1993-12-30",88,NA,NA,NA,NA,88,1,1993,12,"1994",90
"NWT","sdl","29","1993-12-30",0,2,1,2,1,1,5,1993,12,"1994",90
"NWT","sdl","51","1993-12-30",75,NA,NA,NA,NA,75,1,1993,12,"1994",90
"NWT","sdl","79","1993-12-30",0,1,0,1,0,0,5,1993,12,"1994",90
"NWT","sdl","801","1993-12-30",3,15,3,10,10,8,5,1993,12,"1994",90
"NWT","sdl","11","1994-01-15",120,NA,NA,NA,NA,120,1,1994,1,"1994",108
"NWT","sdl","12","1994-01-15",75,NA,NA,NA,NA,75,1,1994,1,"1994",108
"NWT","sdl","13","1994-01-15",80,NA,NA,NA,NA,80,1,1994,1,"1994",108
"NWT","sdl","28","1994-01-15",150,NA,NA,NA,NA,150,1,1994,1,"1994",108
"NWT","sdl","29","1994-01-15",0,NA,NA,NA,NA,0,1,1994,1,"1994",108
"NWT","sdl","51","1994-01-15",70,NA,NA,NA,NA,70,1,1994,1,"1994",108
"NWT","sdl","79","1994-01-15",0,NA,NA,NA,NA,0,1,1994,1,"1994",108
"NWT","sdl","801","1994-01-15",10,NA,NA,NA,NA,10,1,1994,1,"1994",108
"NWT","sdl","11","1994-02-04",120,NA,NA,NA,NA,120,1,1994,2,"1994",128
"NWT","sdl","12","1994-02-04",55,NA,NA,NA,NA,55,1,1994,2,"1994",128
"NWT","sdl","13","1994-02-04",80,NA,NA,NA,NA,80,1,1994,2,"1994",128
"NWT","sdl","28","1994-02-04",180,NA,NA,NA,NA,180,1,1994,2,"1994",128
"NWT","sdl","29","1994-02-04",0,NA,NA,NA,NA,0,1,1994,2,"1994",128
"NWT","sdl","51","1994-02-04",40,NA,NA,NA,NA,40,1,1994,2,"1994",128
"NWT","sdl","79","1994-02-04",0,NA,NA,NA,NA,0,1,1994,2,"1994",128
"NWT","sdl","801","1994-02-04",5,NA,NA,NA,NA,5,1,1994,2,"1994",128
"NWT","sdl","11","1994-02-26",5,NA,NA,NA,NA,5,1,1994,2,"1994",150
"NWT","sdl","12","1994-02-26",120,NA,NA,NA,NA,120,1,1994,2,"1994",150
"NWT","sdl","13","1994-02-26",110,NA,NA,NA,NA,110,1,1994,2,"1994",150
"NWT","sdl","28","1994-02-26",15,NA,NA,NA,NA,15,1,1994,2,"1994",150
"NWT","sdl","29","1994-02-26",0,NA,NA,NA,NA,0,1,1994,2,"1994",150
"NWT","sdl","51","1994-02-26",40,NA,NA,NA,NA,40,1,1994,2,"1994",150
"NWT","sdl","79","1994-02-26",10,NA,NA,NA,NA,10,1,1994,2,"1994",150
"NWT","sdl","801","1994-02-26",5,NA,NA,NA,NA,5,1,1994,2,"1994",150
"NWT","sdl","11","1994-03-17",10,NA,NA,NA,NA,10,1,1994,3,"1994",169
"NWT","sdl","12","1994-03-17",120,NA,NA,NA,NA,120,1,1994,3,"1994",169
"NWT","sdl","13","1994-03-17",200,NA,NA,NA,NA,200,1,1994,3,"1994",169
"NWT","sdl","28","1994-03-17",25,NA,NA,NA,NA,25,1,1994,3,"1994",169
"NWT","sdl","29","1994-03-17",2,NA,NA,NA,NA,2,1,1994,3,"1994",169
"NWT","sdl","51","1994-03-17",160,NA,NA,NA,NA,160,1,1994,3,"1994",169
"NWT","sdl","79","1994-03-17",17,NA,NA,NA,NA,17,1,1994,3,"1994",169
"NWT","sdl","801","1994-03-17",6,NA,NA,NA,NA,6,1,1994,3,"1994",169
"NWT","sdl","12","1994-04-09",190,NA,NA,NA,NA,190,1,1994,4,"1994",192
"NWT","sdl","29","1994-04-09",3,10,10,3,8,7,5,1994,4,"1994",192
"NWT","sdl","79","1994-04-09",35,35,35,30,35,34,5,1994,4,"1994",192
"NWT","sdl","801","1994-04-09",30,40,30,30,30,32,5,1994,4,"1994",192
"NWT","sdl","11","1994-04-18",245,NA,NA,NA,NA,245,1,1994,4,"1994",201
"NWT","sdl","12","1994-04-18",200,NA,NA,NA,NA,200,1,1994,4,"1994",201
"NWT","sdl","13","1994-04-18",220,NA,NA,NA,NA,220,1,1994,4,"1994",201
"NWT","sdl","28","1994-04-18",110,NA,NA,NA,NA,110,1,1994,4,"1994",201
"NWT","sdl","29","1994-04-18",0,NA,NA,NA,NA,0,1,1994,4,"1994",201
"NWT","sdl","51","1994-04-18",130,NA,NA,NA,NA,130,1,1994,4,"1994",201
"NWT","sdl","79","1994-04-18",25,NA,NA,NA,NA,25,1,1994,4,"1994",201
"NWT","sdl","801","1994-04-18",10,NA,NA,NA,NA,10,1,1994,4,"1994",201
"NWT","sdl","11","1994-05-14",240,NA,NA,NA,NA,240,1,1994,5,"1994",227
"NWT","sdl","12","1994-05-14",170,NA,NA,NA,NA,170,1,1994,5,"1994",227
"NWT","sdl","13","1994-05-14",175,NA,NA,NA,NA,175,1,1994,5,"1994",227
"NWT","sdl","28","1994-05-14",40,NA,NA,NA,NA,40,1,1994,5,"1994",227
"NWT","sdl","29","1994-05-14",0,NA,NA,NA,NA,0,1,1994,5,"1994",227
"NWT","sdl","51","1994-05-14",120,NA,NA,NA,NA,120,1,1994,5,"1994",227
"NWT","sdl","79","1994-05-14",0,NA,NA,NA,NA,0,1,1994,5,"1994",227
"NWT","sdl","801","1994-05-14",0,NA,NA,NA,NA,0,1,1994,5,"1994",227
"NWT","sdl","11","1994-06-02",210,NA,NA,NA,NA,210,1,1994,6,"1994",246
"NWT","sdl","12","1994-06-02",90,NA,NA,NA,NA,90,1,1994,6,"1994",246
"NWT","sdl","13","1994-06-02",125,NA,NA,NA,NA,125,1,1994,6,"1994",246
"NWT","sdl","28","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","29","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","51","1994-06-02",90,NA,NA,NA,NA,90,1,1994,6,"1994",246
"NWT","sdl","79","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","801","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","11","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","12","1997-11-28",10,NA,NA,NA,NA,10,1,1997,11,"1998",58
"NWT","sdl","13","1997-11-28",60,NA,NA,NA,NA,60,1,1997,11,"1998",58
"NWT","sdl","28","1997-11-28",40,NA,NA,NA,NA,40,1,1997,11,"1998",58
"NWT","sdl","29","1997-11-28",10,NA,NA,NA,NA,10,1,1997,11,"1998",58
"NWT","sdl","51","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","79","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
