"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas","year","month","seas","jd"
"NWT","sdl","2","1993-11-02",20,NA,NA,NA,NA,20,1,1993,11,"1994",32
"NWT","sdl","4","1993-11-02",20,NA,NA,NA,NA,20,1,1993,11,"1994",32
"NWT","sdl","5","1993-11-02",40,NA,NA,NA,NA,40,1,1993,11,"1994",32
"NWT","sdl","49","1993-11-02",5,NA,NA,NA,NA,5,1,1993,11,"1994",32
"NWT","sdl","60","1993-11-02",16,NA,NA,NA,NA,16,1,1993,11,"1994",32
"NWT","sdl","63","1993-11-02",150,NA,NA,NA,NA,150,1,1993,11,"1994",32
"NWT","sdl","68","1993-11-02",7,NA,NA,NA,NA,7,1,1993,11,"1994",32
"NWT","sdl","71","1993-11-02",40,NA,NA,NA,NA,40,1,1993,11,"1994",32
"NWT","sdl","2","1993-11-20",67,NA,NA,NA,NA,67,1,1993,11,"1994",50
"NWT","sdl","4","1993-11-20",40,NA,NA,NA,NA,40,1,1993,11,"1994",50
"NWT","sdl","5","1993-11-20",63,NA,NA,NA,NA,63,1,1993,11,"1994",50
"NWT","sdl","49","1993-11-20",20,NA,NA,NA,NA,20,1,1993,11,"1994",50
"NWT","sdl","60","1993-11-20",20,NA,NA,NA,NA,20,1,1993,11,"1994",50
"NWT","sdl","63","1993-11-20",230,NA,NA,NA,NA,230,1,1993,11,"1994",50
"NWT","sdl","68","1993-11-20",5,5,5,5,5,5,5,1993,11,"1994",50
"NWT","sdl","71","1993-11-20",45,NA,NA,NA,NA,45,1,1993,11,"1994",50
"NWT","sdl","2","1993-12-11",85,NA,NA,NA,NA,85,1,1993,12,"1994",71
"NWT","sdl","4","1993-12-11",18,NA,NA,NA,NA,18,1,1993,12,"1994",71
"NWT","sdl","5","1993-12-11",28,NA,NA,NA,NA,28,1,1993,12,"1994",71
"NWT","sdl","49","1993-12-11",5,0,5,5,10,5,5,1993,12,"1994",71
"NWT","sdl","60","1993-12-11",10,0,10,3,5,6,5,1993,12,"1994",71
"NWT","sdl","63","1993-12-11",142,NA,NA,NA,NA,142,1,1993,12,"1994",71
"NWT","sdl","68","1993-12-11",10,10,10,5,5,8,5,1993,12,"1994",71
"NWT","sdl","71","1993-12-11",30,NA,NA,NA,NA,30,1,1993,12,"1994",71
"NWT","sdl","2","1993-12-30",88,NA,NA,NA,NA,88,1,1993,12,"1994",90
