"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas","year","month","seas","jd"
"NWT","sdl","28","1996-06-14",0,NA,NA,NA,NA,0,1,1996,6,"1996",256
"NWT","sdl","29","1996-06-14",0,NA,NA,NA,NA,0,1,1996,6,"1996",256
"NWT","sdl","51","1996-06-14",0,NA,NA,NA,NA,0,1,1996,6,"1996",256
"NWT","sdl","79","1996-06-14",0,NA,NA,NA,NA,0,1,1996,6,"1996",256
"NWT","sdl","801","1996-06-14",0,NA,NA,NA,NA,0,1,1996,6,"1996",256
"NWT","sdl","11","1996-06-26",125,NA,NA,NA,NA,125,1,1996,6,"1996",268
"NWT","sdl","12","1996-06-26",125,NA,NA,NA,NA,125,1,1996,6,"1996",268
"NWT","sdl","13","1996-06-26",200,NA,NA,NA,NA,200,1,1996,6,"1996",268
"NWT","sdl","28","1996-06-26",0,NA,NA,NA,NA,0,1,1996,6,"1996",268
"NWT","sdl","29","1996-06-26",0,NA,NA,NA,NA,0,1,1996,6,"1996",268
"NWT","sdl","51","1996-06-26",0,NA,NA,NA,NA,0,1,1996,6,"1996",268
"NWT","sdl","79","1996-06-26",0,NA,NA,NA,NA,0,1,1996,6,"1996",268
"NWT","sdl","801","1996-06-26",0,NA,NA,NA,NA,0,1,1996,6,"1996",268
"NWT","sdl","11","1996-07-03",60,NA,NA,NA,NA,60,1,1996,7,"1996",275
"NWT","sdl","12","1996-07-03",65,NA,NA,NA,NA,65,1,1996,7,"1996",275
"NWT","sdl","13","1996-07-03",160,NA,NA,NA,NA,160,1,1996,7,"1996",275
"NWT","sdl","28","1996-07-03",0,NA,NA,NA,NA,0,1,1996,7,"1996",275
"NWT","sdl","29","1996-07-03",0,NA,NA,NA,NA,0,1,1996,7,"1996",275
"NWT","sdl","51","1996-07-03",0,NA,NA,NA,NA,0,1,1996,7,"1996",275
"NWT","sdl","79","1996-07-03",0,NA,NA,NA,NA,0,1,1996,7,"1996",275
"NWT","sdl","801","1996-07-03",0,NA,NA,NA,NA,0,1,1996,7,"1996",275
"NWT","sdl","11","1996-07-10",0,NA,NA,NA,NA,0,1,1996,7,"1996",282
