"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas","year","month","seas","jd"
"NWT","sdl","19","1993-11-02",3,NA,NA,NA,NA,3,1,1993,11,"1994",32
"NWT","sdl","32","1993-11-02",30,NA,NA,NA,NA,30,1,1993,11,"1994",32
"NWT","sdl","38","1993-11-02",100,NA,NA,NA,NA,100,1,1993,11,"1994",32
"NWT","sdl","46","1993-11-02",25,NA,NA,NA,NA,25,1,1993,11,"1994",32
"NWT","sdl","64","1993-11-02",20,NA,NA,NA,NA,20,1,1993,11,"1994",32
"NWT","sdl","80","1993-11-02",15,NA,NA,NA,NA,15,1,1993,11,"1994",32
"NWT","sdl","401","1993-11-02",8,NA,NA,NA,NA,8,1,1993,11,"1994",32
"NWT","sdl","601","1993-11-02",5,NA,NA,NA,NA,5,1,1993,11,"1994",32
"NWT","sdl","19","1993-11-20",5,NA,NA,NA,NA,5,1,1993,11,"1994",50
"NWT","sdl","32","1993-11-20",60,NA,NA,NA,NA,60,1,1993,11,"1994",50
"NWT","sdl","38","1993-11-20",180,NA,NA,NA,NA,180,1,1993,11,"1994",50
"NWT","sdl","46","1993-11-20",75,NA,NA,NA,NA,75,1,1993,11,"1994",50
"NWT","sdl","64","1993-11-20",20,NA,NA,NA,NA,20,1,1993,11,"1994",50
"NWT","sdl","80","1993-11-20",15,NA,NA,NA,NA,15,1,1993,11,"1994",50
"NWT","sdl","401","1993-11-20",3,NA,NA,NA,NA,3,1,1993,11,"1994",50
"NWT","sdl","601","1993-11-20",10,NA,NA,NA,NA,10,1,1993,11,"1994",50
"NWT","sdl","19","1993-12-11",0,5,0,5,0,2,5,1993,12,"1994",71
"NWT","sdl","32","1993-12-11",18,NA,NA,NA,NA,18,1,1993,12,"1994",71
"NWT","sdl","46","1993-12-11",62,NA,NA,NA,NA,62,1,1993,12,"1994",71
"NWT","sdl","64","1993-12-11",35,NA,NA,NA,NA,35,1,1993,12,"1994",71
"NWT","sdl","80","1993-12-11",5,0,0,5,30,8,5,1993,12,"1994",71
"NWT","sdl","401","1993-12-11",5,2,0,5,5,3,5,1993,12,"1994",71
"NWT","sdl","601","1993-12-11",5,5,0,5,2,3,5,1993,12,"1994",71
"NWT","sdl","19","1993-12-30",2,3,1,2,2,2,5,1993,12,"1994",90
"NWT","sdl","32","1993-12-30",58,NA,NA,NA,NA,58,1,1993,12,"1994",90
"NWT","sdl","46","1993-12-30",92,NA,NA,NA,NA,92,1,1993,12,"1994",90
"NWT","sdl","64","1993-12-30",30,NA,NA,NA,NA,30,1,1993,12,"1994",90
"NWT","sdl","80","1993-12-30",2,0,8,8,15,7,5,1993,12,"1994",90
"NWT","sdl","401","1993-12-30",1,3,3,10,5,4,5,1993,12,"1994",90
"NWT","sdl","601","1993-12-30",5,3,5,1,5,4,5,1993,12,"1994",90
"NWT","sdl","19","1994-01-15",2,NA,NA,NA,NA,2,1,1994,1,"1994",108
"NWT","sdl","32","1994-01-15",55,NA,NA,NA,NA,55,1,1994,1,"1994",108
"NWT","sdl","38","1994-01-15",170,NA,NA,NA,NA,170,1,1994,1,"1994",108
"NWT","sdl","46","1994-01-15",95,NA,NA,NA,NA,95,1,1994,1,"1994",108
"NWT","sdl","64","1994-01-15",25,NA,NA,NA,NA,25,1,1994,1,"1994",108
"NWT","sdl","80","1994-01-15",5,NA,NA,NA,NA,5,1,1994,1,"1994",108
"NWT","sdl","401","1994-01-15",2,NA,NA,NA,NA,2,1,1994,1,"1994",108
"NWT","sdl","601","1994-01-15",3,NA,NA,NA,NA,3,1,1994,1,"1994",108
"NWT","sdl","19","1994-02-04",2,NA,NA,NA,NA,2,1,1994,2,"1994",128
"NWT","sdl","32","1994-02-04",45,NA,NA,NA,NA,45,1,1994,2,"1994",128
"NWT","sdl","38","1994-02-04",215,NA,NA,NA,NA,215,1,1994,2,"1994",128
"NWT","sdl","46","1994-02-04",85,NA,NA,NA,NA,85,1,1994,2,"1994",128
"NWT","sdl","64","1994-02-04",25,NA,NA,NA,NA,25,1,1994,2,"1994",128
"NWT","sdl","80","1994-02-04",3,NA,NA,NA,NA,3,1,1994,2,"1994",128
"NWT","sdl","401","1994-02-04",2,NA,NA,NA,NA,2,1,1994,2,"1994",128
"NWT","sdl","601","1994-02-04",6,NA,NA,NA,NA,6,1,1994,2,"1994",128
"NWT","sdl","19","1994-02-26",5,NA,NA,NA,NA,5,1,1994,2,"1994",150
"NWT","sdl","32","1994-02-26",40,NA,NA,NA,NA,40,1,1994,2,"1994",150
"NWT","sdl","38","1994-02-26",80,NA,NA,NA,NA,80,1,1994,2,"1994",150
"NWT","sdl","46","1994-02-26",40,NA,NA,NA,NA,40,1,1994,2,"1994",150
"NWT","sdl","64","1994-02-26",20,NA,NA,NA,NA,20,1,1994,2,"1994",150
"NWT","sdl","80","1994-02-26",10,NA,NA,NA,NA,10,1,1994,2,"1994",150
"NWT","sdl","401","1994-02-26",5,NA,NA,NA,NA,5,1,1994,2,"1994",150
"NWT","sdl","601","1994-02-26",10,NA,NA,NA,NA,10,1,1994,2,"1994",150
"NWT","sdl","19","1994-03-17",5,NA,NA,NA,NA,5,1,1994,3,"1994",169
"NWT","sdl","32","1994-03-17",120,NA,NA,NA,NA,120,1,1994,3,"1994",169
"NWT","sdl","38","1994-03-17",80,NA,NA,NA,NA,80,1,1994,3,"1994",169
"NWT","sdl","46","1994-03-17",50,NA,NA,NA,NA,50,1,1994,3,"1994",169
"NWT","sdl","64","1994-03-17",60,NA,NA,NA,NA,60,1,1994,3,"1994",169
"NWT","sdl","80","1994-03-17",18,NA,NA,NA,NA,18,1,1994,3,"1994",169
"NWT","sdl","401","1994-03-17",5,NA,NA,NA,NA,5,1,1994,3,"1994",169
"NWT","sdl","601","1994-03-17",8,NA,NA,NA,NA,8,1,1994,3,"1994",169
"NWT","sdl","19","1994-04-09",6,10,10,5,8,8,5,1994,4,"1994",192
"NWT","sdl","32","1994-04-09",210,NA,NA,NA,NA,210,1,1994,4,"1994",192
"NWT","sdl","80","1994-04-09",40,40,40,50,55,45,5,1994,4,"1994",192
"NWT","sdl","401","1994-04-09",10,2,2,10,10,7,5,1994,4,"1994",192
"NWT","sdl","601","1994-04-09",10,8,8,10,10,9,5,1994,4,"1994",192
"NWT","sdl","19","1994-04-18",0,NA,NA,NA,NA,0,1,1994,4,"1994",201
"NWT","sdl","32","1994-04-18",240,NA,NA,NA,NA,240,1,1994,4,"1994",201
"NWT","sdl","38","1994-04-18",150,NA,NA,NA,NA,150,1,1994,4,"1994",201
"NWT","sdl","46","1994-04-18",190,NA,NA,NA,NA,190,1,1994,4,"1994",201
"NWT","sdl","64","1994-04-18",160,NA,NA,NA,NA,160,1,1994,4,"1994",201
"NWT","sdl","80","1994-04-18",38,NA,NA,NA,NA,38,1,1994,4,"1994",201
"NWT","sdl","401","1994-04-18",0,NA,NA,NA,NA,0,1,1994,4,"1994",201
"NWT","sdl","601","1994-04-18",0,NA,NA,NA,NA,0,1,1994,4,"1994",201
"NWT","sdl","19","1994-05-14",0,NA,NA,NA,NA,0,1,1994,5,"1994",227
"NWT","sdl","32","1994-05-14",200,NA,NA,NA,NA,200,1,1994,5,"1994",227
"NWT","sdl","38","1994-05-14",100,NA,NA,NA,NA,100,1,1994,5,"1994",227
"NWT","sdl","46","1994-05-14",140,NA,NA,NA,NA,140,1,1994,5,"1994",227
"NWT","sdl","64","1994-05-14",125,NA,NA,NA,NA,125,1,1994,5,"1994",227
"NWT","sdl","80","1994-05-14",0,NA,NA,NA,NA,0,1,1994,5,"1994",227
"NWT","sdl","401","1994-05-14",0,NA,NA,NA,NA,0,1,1994,5,"1994",227
"NWT","sdl","601","1994-05-14",0,NA,NA,NA,NA,0,1,1994,5,"1994",227
"NWT","sdl","19","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","32","1994-06-02",140,NA,NA,NA,NA,140,1,1994,6,"1994",246
"NWT","sdl","38","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","46","1994-06-02",90,NA,NA,NA,NA,90,1,1994,6,"1994",246
"NWT","sdl","64","1994-06-02",90,NA,NA,NA,NA,90,1,1994,6,"1994",246
"NWT","sdl","80","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","401","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","601","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","19","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","32","1997-11-28",10,NA,NA,NA,NA,10,1,1997,11,"1998",58
"NWT","sdl","38","1997-11-28",100,NA,NA,NA,NA,100,1,1997,11,"1998",58
"NWT","sdl","46","1997-11-28",10,NA,NA,NA,NA,10,1,1997,11,"1998",58
"NWT","sdl","64","1997-11-28",40,NA,NA,NA,NA,40,1,1997,11,"1998",58
"NWT","sdl","80","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","401","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","601","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","19","1997-12-18",0,NA,NA,NA,NA,0,1,1997,12,"1998",78
"NWT","sdl","32","1997-12-18",10,NA,NA,NA,NA,10,1,1997,12,"1998",78
"NWT","sdl","38","1997-12-18",165,NA,NA,NA,NA,165,1,1997,12,"1998",78
"NWT","sdl","46","1997-12-18",55,NA,NA,NA,NA,55,1,1997,12,"1998",78
"NWT","sdl","64","1997-12-18",0,NA,NA,NA,NA,0,1,1997,12,"1998",78
"NWT","sdl","80","1997-12-18",0,NA,NA,NA,NA,0,1,1997,12,"1998",78
"NWT","sdl","401","1997-12-18",0,NA,NA,NA,NA,0,1,1997,12,"1998",78
"NWT","sdl","601","1997-12-18",0,NA,NA,NA,NA,0,1,1997,12,"1998",78
"NWT","sdl","19","1998-01-09",0,NA,NA,NA,NA,0,1,1998,1,"1998",102
"NWT","sdl","32","1998-01-09",10,NA,NA,NA,NA,10,1,1998,1,"1998",102
