"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas","year","month","seas","jd"
"NWT","sdl","3","1993-11-02",30,NA,NA,NA,NA,30,1,1993,11,"1994",32
"NWT","sdl","21","1993-11-02",65,NA,NA,NA,NA,65,1,1993,11,"1994",32
"NWT","sdl","24","1993-11-02",30,NA,NA,NA,NA,30,1,1993,11,"1994",32
"NWT","sdl","50","1993-11-02",5,NA,NA,NA,NA,5,1,1993,11,"1994",32
"NWT","sdl","62","1993-11-02",30,NA,NA,NA,NA,30,1,1993,11,"1994",32
"NWT","sdl","65","1993-11-02",190,NA,NA,NA,NA,190,1,1993,11,"1994",32
"NWT","sdl","72","1993-11-02",50,NA,NA,NA,NA,50,1,1993,11,"1994",32
"NWT","sdl","76","1993-11-02",65,NA,NA,NA,NA,65,1,1993,11,"1994",32
"NWT","sdl","3","1993-11-20",53,NA,NA,NA,NA,53,1,1993,11,"1994",50
"NWT","sdl","21","1993-11-20",140,NA,NA,NA,NA,140,1,1993,11,"1994",50
"NWT","sdl","24","1993-11-20",85,NA,NA,NA,NA,85,1,1993,11,"1994",50
"NWT","sdl","50","1993-11-20",10,NA,NA,NA,NA,10,1,1993,11,"1994",50
"NWT","sdl","62","1993-11-20",110,NA,NA,NA,NA,110,1,1993,11,"1994",50
"NWT","sdl","65","1993-11-20",227,NA,NA,NA,NA,227,1,1993,11,"1994",50
"NWT","sdl","72","1993-11-20",65,NA,NA,NA,NA,65,1,1993,11,"1994",50
"NWT","sdl","76","1993-11-20",115,NA,NA,NA,NA,115,1,1993,11,"1994",50
"NWT","sdl","3","1993-12-11",35,NA,NA,NA,NA,35,1,1993,12,"1994",71
"NWT","sdl","21","1993-12-11",110,NA,NA,NA,NA,110,1,1993,12,"1994",71
"NWT","sdl","24","1993-12-11",120,NA,NA,NA,NA,120,1,1993,12,"1994",71
"NWT","sdl","50","1993-12-11",5,0,5,5,5,4,5,1993,12,"1994",71
"NWT","sdl","62","1993-12-11",75,NA,NA,NA,NA,75,1,1993,12,"1994",71
"NWT","sdl","65","1993-12-11",230,NA,NA,NA,NA,230,1,1993,12,"1994",71
"NWT","sdl","72","1993-12-11",60,NA,NA,NA,NA,60,1,1993,12,"1994",71
"NWT","sdl","76","1993-12-11",120,NA,NA,NA,NA,120,1,1993,12,"1994",71
"NWT","sdl","3","1993-12-30",42,NA,NA,NA,NA,42,1,1993,12,"1994",90
"NWT","sdl","21","1993-12-30",120,NA,NA,NA,NA,120,1,1993,12,"1994",90
"NWT","sdl","24","1993-12-30",115,NA,NA,NA,NA,115,1,1993,12,"1994",90
"NWT","sdl","50","1993-12-30",5,2,10,2,2,4,5,1993,12,"1994",90
"NWT","sdl","62","1993-12-30",80,NA,NA,NA,NA,80,1,1993,12,"1994",90
"NWT","sdl","65","1993-12-30",238,NA,NA,NA,NA,238,1,1993,12,"1994",90
"NWT","sdl","72","1993-12-30",58,NA,NA,NA,NA,58,1,1993,12,"1994",90
"NWT","sdl","76","1993-12-30",115,NA,NA,NA,NA,115,1,1993,12,"1994",90
"NWT","sdl","3","1994-01-15",40,NA,NA,NA,NA,40,1,1994,1,"1994",108
"NWT","sdl","21","1994-01-15",115,NA,NA,NA,NA,115,1,1994,1,"1994",108
"NWT","sdl","24","1994-01-15",110,NA,NA,NA,NA,110,1,1994,1,"1994",108
"NWT","sdl","50","1994-01-15",3,NA,NA,NA,NA,3,1,1994,1,"1994",108
"NWT","sdl","62","1994-01-15",80,NA,NA,NA,NA,80,1,1994,1,"1994",108
"NWT","sdl","65","1994-01-15",240,NA,NA,NA,NA,240,1,1994,1,"1994",108
"NWT","sdl","72","1994-01-15",55,NA,NA,NA,NA,55,1,1994,1,"1994",108
"NWT","sdl","76","1994-01-15",125,NA,NA,NA,NA,125,1,1994,1,"1994",108
"NWT","sdl","3","1994-02-04",25,NA,NA,NA,NA,25,1,1994,2,"1994",128
"NWT","sdl","21","1994-02-04",110,NA,NA,NA,NA,110,1,1994,2,"1994",128
"NWT","sdl","24","1994-02-04",110,NA,NA,NA,NA,110,1,1994,2,"1994",128
"NWT","sdl","50","1994-02-04",6,NA,NA,NA,NA,6,1,1994,2,"1994",128
"NWT","sdl","62","1994-02-04",70,NA,NA,NA,NA,70,1,1994,2,"1994",128
"NWT","sdl","65","1994-02-04",240,NA,NA,NA,NA,240,1,1994,2,"1994",128
"NWT","sdl","72","1994-02-04",45,NA,NA,NA,NA,45,1,1994,2,"1994",128
"NWT","sdl","76","1994-02-04",125,NA,NA,NA,NA,125,1,1994,2,"1994",128
"NWT","sdl","3","1994-02-26",80,NA,NA,NA,NA,80,1,1994,2,"1994",150
"NWT","sdl","21","1994-02-26",0,NA,NA,NA,NA,0,1,1994,2,"1994",150
"NWT","sdl","24","1994-02-26",100,NA,NA,NA,NA,100,1,1994,2,"1994",150
"NWT","sdl","50","1994-02-26",10,NA,NA,NA,NA,10,1,1994,2,"1994",150
"NWT","sdl","62","1994-02-26",50,NA,NA,NA,NA,50,1,1994,2,"1994",150
"NWT","sdl","65","1994-02-26",110,NA,NA,NA,NA,110,1,1994,2,"1994",150
"NWT","sdl","72","1994-02-26",200,NA,NA,NA,NA,200,1,1994,2,"1994",150
"NWT","sdl","76","1994-02-26",90,NA,NA,NA,NA,90,1,1994,2,"1994",150
"NWT","sdl","3","1994-03-17",120,NA,NA,NA,NA,120,1,1994,3,"1994",169
"NWT","sdl","21","1994-03-17",5,NA,NA,NA,NA,5,1,1994,3,"1994",169
"NWT","sdl","24","1994-03-17",160,NA,NA,NA,NA,160,1,1994,3,"1994",169
"NWT","sdl","50","1994-03-17",10,NA,NA,NA,NA,10,1,1994,3,"1994",169
"NWT","sdl","62","1994-03-17",165,NA,NA,NA,NA,165,1,1994,3,"1994",169
"NWT","sdl","65","1994-03-17",340,NA,NA,NA,NA,340,1,1994,3,"1994",169
"NWT","sdl","72","1994-03-17",100,NA,NA,NA,NA,100,1,1994,3,"1994",169
"NWT","sdl","76","1994-03-17",205,NA,NA,NA,NA,205,1,1994,3,"1994",169
"NWT","sdl","3","1994-04-09",170,NA,NA,NA,NA,170,1,1994,4,"1994",192
"NWT","sdl","50","1994-04-09",4,3,8,5,3,5,5,1994,4,"1994",192
"NWT","sdl","62","1994-04-09",160,NA,NA,NA,NA,160,1,1994,4,"1994",192
"NWT","sdl","3","1994-04-18",190,NA,NA,NA,NA,190,1,1994,4,"1994",201
"NWT","sdl","21","1994-04-18",255,NA,NA,NA,NA,255,1,1994,4,"1994",201
"NWT","sdl","24","1994-04-18",215,NA,NA,NA,NA,215,1,1994,4,"1994",201
"NWT","sdl","50","1994-04-18",0,NA,NA,NA,NA,0,1,1994,4,"1994",201
"NWT","sdl","62","1994-04-18",230,NA,NA,NA,NA,230,1,1994,4,"1994",201
"NWT","sdl","65","1994-04-18",410,NA,NA,NA,NA,410,1,1994,4,"1994",201
"NWT","sdl","72","1994-04-18",140,NA,NA,NA,NA,140,1,1994,4,"1994",201
"NWT","sdl","76","1994-04-18",350,NA,NA,NA,NA,350,1,1994,4,"1994",201
"NWT","sdl","3","1994-05-14",120,NA,NA,NA,NA,120,1,1994,5,"1994",227
"NWT","sdl","21","1994-05-14",250,NA,NA,NA,NA,250,1,1994,5,"1994",227
"NWT","sdl","24","1994-05-14",165,NA,NA,NA,NA,165,1,1994,5,"1994",227
"NWT","sdl","50","1994-05-14",0,NA,NA,NA,NA,0,1,1994,5,"1994",227
"NWT","sdl","62","1994-05-14",230,NA,NA,NA,NA,230,1,1994,5,"1994",227
"NWT","sdl","65","1994-05-14",355,NA,NA,NA,NA,355,1,1994,5,"1994",227
"NWT","sdl","72","1994-05-14",100,NA,NA,NA,NA,100,1,1994,5,"1994",227
"NWT","sdl","76","1994-05-14",335,NA,NA,NA,NA,335,1,1994,5,"1994",227
"NWT","sdl","3","1994-06-02",80,NA,NA,NA,NA,80,1,1994,6,"1994",246
"NWT","sdl","21","1994-06-02",230,NA,NA,NA,NA,230,1,1994,6,"1994",246
"NWT","sdl","24","1994-06-02",130,NA,NA,NA,NA,130,1,1994,6,"1994",246
"NWT","sdl","50","1994-06-02",0,NA,NA,NA,NA,0,1,1994,6,"1994",246
"NWT","sdl","62","1994-06-02",225,NA,NA,NA,NA,225,1,1994,6,"1994",246
"NWT","sdl","65","1994-06-02",280,NA,NA,NA,NA,280,1,1994,6,"1994",246
"NWT","sdl","72","1994-06-02",70,NA,NA,NA,NA,70,1,1994,6,"1994",246
"NWT","sdl","76","1994-06-02",330,NA,NA,NA,NA,330,1,1994,6,"1994",246
"NWT","sdl","3","1997-11-28",60,NA,NA,NA,NA,60,1,1997,11,"1998",58
"NWT","sdl","21","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","24","1997-11-28",40,NA,NA,NA,NA,40,1,1997,11,"1998",58
"NWT","sdl","50","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","62","1997-11-28",0,NA,NA,NA,NA,0,1,1997,11,"1998",58
"NWT","sdl","65","1997-11-28",140,NA,NA,NA,NA,140,1,1997,11,"1998",58
"NWT","sdl","72","1997-11-28",10,NA,NA,NA,NA,10,1,1997,11,"1998",58
"NWT","sdl","76","1997-11-28",25,NA,NA,NA,NA,25,1,1997,11,"1998",58
"NWT","sdl","3","1997-12-18",65,NA,NA,NA,NA,65,1,1997,12,"1998",78
"NWT","sdl","21","1997-12-18",50,NA,NA,NA,NA,50,1,1997,12,"1998",78
"NWT","sdl","24","1997-12-18",110,NA,NA,NA,NA,110,1,1997,12,"1998",78
"NWT","sdl","50","1997-12-18",0,NA,NA,NA,NA,0,1,1997,12,"1998",78
"NWT","sdl","62","1997-12-18",55,NA,NA,NA,NA,55,1,1997,12,"1998",78
"NWT","sdl","65","1997-12-18",220,NA,NA,NA,NA,220,1,1997,12,"1998",78
"NWT","sdl","72","1997-12-18",0,NA,NA,NA,NA,0,1,1997,12,"1998",78
"NWT","sdl","76","1997-12-18",100,NA,NA,NA,NA,100,1,1997,12,"1998",78
"NWT","sdl","3","1998-01-09",50,NA,NA,NA,NA,50,1,1998,1,"1998",102
"NWT","sdl","21","1998-01-09",45,NA,NA,NA,NA,45,1,1998,1,"1998",102
"NWT","sdl","24","1998-01-09",100,NA,NA,NA,NA,100,1,1998,1,"1998",102
"NWT","sdl","50","1998-01-09",0,NA,NA,NA,NA,0,1,1998,1,"1998",102
"NWT","sdl","62","1998-01-09",50,NA,NA,NA,NA,50,1,1998,1,"1998",102
"NWT","sdl","65","1998-01-09",260,NA,NA,NA,NA,260,1,1998,1,"1998",102
"NWT","sdl","72","1998-01-09",5,NA,NA,NA,NA,5,1,1998,1,"1998",102
"NWT","sdl","76","1998-01-09",125,NA,NA,NA,NA,125,1,1998,1,"1998",102
"NWT","sdl","3","1998-03-24",200,NA,NA,NA,NA,200,1,1998,3,"1998",176
"NWT","sdl","21","1998-03-24",190,NA,NA,NA,NA,190,1,1998,3,"1998",176
"NWT","sdl","24","1998-03-24",240,NA,NA,NA,NA,240,1,1998,3,"1998",176
"NWT","sdl","50","1998-03-24",0,NA,NA,NA,NA,0,1,1998,3,"1998",176
"NWT","sdl","62","1998-03-24",125,NA,NA,NA,NA,125,1,1998,3,"1998",176
"NWT","sdl","65","1998-03-24",360,NA,NA,NA,NA,360,1,1998,3,"1998",176
"NWT","sdl","72","1998-03-24",75,NA,NA,NA,NA,75,1,1998,3,"1998",176
"NWT","sdl","76","1998-03-24",365,NA,NA,NA,NA,365,1,1998,3,"1998",176
"NWT","sdl","3","1998-05-18",235,NA,NA,NA,NA,235,1,1998,5,"1998",231
"NWT","sdl","21","1998-05-18",215,NA,NA,NA,NA,215,1,1998,5,"1998",231
"NWT","sdl","24","1998-05-18",300,NA,NA,NA,NA,300,1,1998,5,"1998",231
