"LTER_site","local_site","point_ID","date","depth_stake","depth_n","depth_e","depth_s","depth_w","mean_depth","num_meas","year","month","seas","jd"
"NWT","sdl","57","1992-12-13",28,NA,NA,NA,NA,28,1,1992,12,"1993",73
"NWT","sdl","101","1992-12-13",11,NA,NA,NA,NA,11,1,1992,12,"1993",73
"NWT","sdl","7","1993-01-09",19,NA,NA,NA,NA,19,1,1993,1,"1993",101
"NWT","sdl","8","1993-01-09",46,NA,NA,NA,NA,46,1,1993,1,"1993",101
"NWT","sdl","18","1993-01-09",19,NA,NA,NA,NA,19,1,1993,1,"1993",101
"NWT","sdl","22","1993-01-09",84,NA,NA,NA,NA,84,1,1993,1,"1993",101
"NWT","sdl","37","1993-01-09",64,NA,NA,NA,NA,64,1,1993,1,"1993",101
"NWT","sdl","45","1993-01-09",166,NA,NA,NA,NA,166,1,1993,1,"1993",101
"NWT","sdl","57","1993-01-09",18,NA,NA,NA,NA,18,1,1993,1,"1993",101
"NWT","sdl","101","1993-01-09",4,NA,NA,NA,NA,4,1,1993,1,"1993",101
"NWT","sdl","7","1993-01-31",18,NA,NA,NA,NA,18,1,1993,1,"1993",123
"NWT","sdl","8","1993-01-31",4,NA,NA,NA,NA,4,1,1993,1,"1993",123
"NWT","sdl","18","1993-01-31",2,NA,NA,NA,NA,2,1,1993,1,"1993",123
"NWT","sdl","22","1993-01-31",100,NA,NA,NA,NA,100,1,1993,1,"1993",123
"NWT","sdl","37","1993-01-31",23,NA,NA,NA,NA,23,1,1993,1,"1993",123
"NWT","sdl","45","1993-01-31",210,NA,NA,NA,NA,210,1,1993,1,"1993",123
"NWT","sdl","57","1993-01-31",12,NA,NA,NA,NA,12,1,1993,1,"1993",123
"NWT","sdl","101","1993-01-31",0,NA,NA,NA,NA,0,1,1993,1,"1993",123
"NWT","sdl","7","1993-02-06",20,NA,NA,NA,NA,20,1,1993,2,"1993",129
"NWT","sdl","8","1993-02-06",8,12,12,22,11,13,5,1993,2,"1993",129
"NWT","sdl","18","1993-02-06",2,9,9,12,10,8,5,1993,2,"1993",129
"NWT","sdl","22","1993-02-06",120,133,119,112,127,122,5,1993,2,"1993",129
"NWT","sdl","37","1993-02-06",60,42,30,31,35,40,5,1993,2,"1993",129
"NWT","sdl","45","1993-02-06",230,221,225,228,188,218,5,1993,2,"1993",129
"NWT","sdl","57","1993-02-06",5,10,12,13,4,9,5,1993,2,"1993",129
"NWT","sdl","101","1993-02-06",0,0,0,0,0,0,5,1993,2,"1993",129
"NWT","sdl","7","1993-02-27",48,NA,NA,NA,NA,48,1,1993,2,"1993",150
"NWT","sdl","8","1993-02-27",65,NA,NA,NA,NA,65,1,1993,2,"1993",150
"NWT","sdl","18","1993-02-27",9,20,13,12,35,18,5,1993,2,"1993",150
"NWT","sdl","22","1993-02-27",225,216,232,217,220,222,5,1993,2,"1993",150
"NWT","sdl","37","1993-02-27",100,NA,NA,NA,NA,100,1,1993,2,"1993",150
"NWT","sdl","45","1993-02-27",155,NA,NA,NA,NA,155,1,1993,2,"1993",150
"NWT","sdl","57","1993-02-27",45,NA,NA,NA,NA,45,1,1993,2,"1993",150
"NWT","sdl","101","1993-02-27",4,2,0,3,1,2,5,1993,2,"1993",150
"NWT","sdl","7","1993-03-14",55,NA,NA,NA,NA,55,1,1993,3,"1993",165
"NWT","sdl","8","1993-03-14",45,NA,NA,NA,NA,45,1,1993,3,"1993",165
"NWT","sdl","18","1993-03-14",15,NA,NA,NA,NA,15,1,1993,3,"1993",165
"NWT","sdl","22","1993-03-14",240,NA,NA,NA,NA,240,1,1993,3,"1993",165
"NWT","sdl","37","1993-03-14",90,NA,NA,NA,NA,90,1,1993,3,"1993",165
"NWT","sdl","45","1993-03-14",180,NA,NA,NA,NA,180,1,1993,3,"1993",165
"NWT","sdl","57","1993-03-14",50,NA,NA,NA,NA,50,1,1993,3,"1993",165
"NWT","sdl","101","1993-03-14",0,NA,NA,NA,NA,0,1,1993,3,"1993",165
"NWT","sdl","7","1993-04-04",73,NA,NA,NA,NA,73,1,1993,4,"1993",186
"NWT","sdl","8","1993-04-04",62,57,64,65,60,62,5,1993,4,"1993",186
"NWT","sdl","18","1993-04-04",10,17,9,5,12,11,5,1993,4,"1993",186
"NWT","sdl","22","1993-04-04",353,NA,NA,NA,NA,353,1,1993,4,"1993",186
"NWT","sdl","37","1993-04-04",100,NA,NA,NA,NA,100,1,1993,4,"1993",186
"NWT","sdl","45","1993-04-04",399,NA,NA,NA,NA,399,1,1993,4,"1993",186
"NWT","sdl","57","1993-04-04",78,NA,93,72,97,85,4,1993,4,"1993",186
"NWT","sdl","101","1993-04-04",17,19,0,2,12,10,5,1993,4,"1993",186
"NWT","sdl","7","1993-04-21",95,109,91,79,119,99,5,1993,4,"1993",203
"NWT","sdl","8","1993-04-21",70,NA,NA,NA,NA,70,1,1993,4,"1993",203
"NWT","sdl","18","1993-04-21",10,NA,NA,NA,NA,10,1,1993,4,"1993",203
"NWT","sdl","22","1993-04-21",NA,NA,439,NA,NA,439,1,1993,4,"1993",203
"NWT","sdl","37","1993-04-21",115,NA,NA,NA,NA,115,1,1993,4,"1993",203
"NWT","sdl","45","1993-04-21",NA,447,NA,NA,NA,447,1,1993,4,"1993",203
"NWT","sdl","57","1993-04-21",120,NA,NA,NA,NA,120,1,1993,4,"1993",203
"NWT","sdl","101","1993-04-21",10,NA,NA,NA,NA,10,1,1993,4,"1993",203
"NWT","sdl","7","1993-05-07",90,89,83,97,93,90,5,1993,5,"1993",219
"NWT","sdl","8","1993-05-07",15,NA,NA,NA,NA,15,1,1993,5,"1993",219
"NWT","sdl","18","1993-05-07",65,NA,NA,NA,NA,65,1,1993,5,"1993",219
"NWT","sdl","22","1993-05-07",387,NA,NA,NA,NA,387,1,1993,5,"1993",219
"NWT","sdl","37","1993-05-07",101,89,93,90,90,93,5,1993,5,"1993",219
"NWT","sdl","45","1993-05-07",402,NA,NA,NA,NA,402,1,1993,5,"1993",219
"NWT","sdl","57","1993-05-07",108,112,98,108,110,107,5,1993,5,"1993",219
"NWT","sdl","101","1993-05-07",0,NA,NA,NA,NA,0,1,1993,5,"1993",219
"NWT","sdl","7","1993-05-29",35,40,48,45,43,42,5,1993,5,"1993",241
"NWT","sdl","18","1993-05-29",0,NA,NA,NA,NA,0,1,1993,5,"1993",241
"NWT","sdl","22","1993-05-29",333,343,333,341,343,339,5,1993,5,"1993",241
"NWT","sdl","37","1993-05-29",42,34,36,40,32,37,5,1993,5,"1993",241
"NWT","sdl","45","1993-05-29",358,NA,NA,NA,NA,358,1,1993,5,"1993",241
"NWT","sdl","57","1993-05-29",56,66,50,54,58,57,5,1993,5,"1993",241
"NWT","sdl","101","1993-05-29",0,NA,NA,NA,NA,0,1,1993,5,"1993",241
"NWT","sdl","7","1993-06-22",0,NA,NA,NA,NA,0,1,1993,6,"1993",265
"NWT","sdl","8","1993-06-22",0,NA,NA,NA,NA,0,1,1993,6,"1993",265
"NWT","sdl","18","1993-06-22",0,NA,NA,NA,NA,0,1,1993,6,"1993",265
"NWT","sdl","22","1993-06-22",244,247,239,244,244,244,5,1993,6,"1993",265
"NWT","sdl","37","1993-06-22",0,NA,NA,NA,NA,0,1,1993,6,"1993",265
"NWT","sdl","45","1993-06-22",270,275,270,272,267,271,5,1993,6,"1993",265
"NWT","sdl","57","1993-06-22",0,NA,NA,NA,NA,0,1,1993,6,"1993",265
"NWT","sdl","101","1993-06-22",0,NA,NA,NA,NA,0,1,1993,6,"1993",265
"NWT","sdl","7","1993-07-01",0,NA,NA,NA,NA,0,1,1993,7,"1993",274
"NWT","sdl","8","1993-07-01",0,NA,NA,NA,NA,0,1,1993,7,"1993",274
"NWT","sdl","18","1993-07-01",0,NA,NA,NA,NA,0,1,1993,7,"1993",274
"NWT","sdl","22","1993-07-01",156,166,159,166,156,161,5,1993,7,"1993",274
"NWT","sdl","37","1993-07-01",0,NA,NA,NA,NA,0,1,1993,7,"1993",274
"NWT","sdl","45","1993-07-01",219,214,209,222,212,215,5,1993,7,"1993",274
"NWT","sdl","57","1993-07-01",0,NA,NA,NA,NA,0,1,1993,7,"1993",274
"NWT","sdl","101","1993-07-01",0,NA,NA,NA,NA,0,1,1993,7,"1993",274
"NWT","sdl","7","1993-07-19",0,NA,NA,NA,NA,0,1,1993,7,"1993",292
"NWT","sdl","8","1993-07-19",0,NA,NA,NA,NA,0,1,1993,7,"1993",292
"NWT","sdl","18","1993-07-19",0,NA,NA,NA,NA,0,1,1993,7,"1993",292
"NWT","sdl","22","1993-07-19",61,NA,NA,NA,NA,61,1,1993,7,"1993",292
"NWT","sdl","37","1993-07-19",0,NA,NA,NA,NA,0,1,1993,7,"1993",292
"NWT","sdl","45","1993-07-19",124,NA,NA,NA,NA,124,1,1993,7,"1993",292
"NWT","sdl","57","1993-07-19",0,NA,NA,NA,NA,0,1,1993,7,"1993",292
"NWT","sdl","101","1993-07-19",0,NA,NA,NA,NA,0,1,1993,7,"1993",292
"NWT","sdl","7","1995-01-09",5,NA,NA,NA,NA,5,1,1995,1,"1995",103
"NWT","sdl","8","1995-01-09",5,NA,NA,NA,NA,5,1,1995,1,"1995",103
"NWT","sdl","18","1995-01-09",5,NA,NA,NA,NA,5,1,1995,1,"1995",103
"NWT","sdl","22","1995-01-09",40,NA,NA,NA,NA,40,1,1995,1,"1995",103
"NWT","sdl","37","1995-01-09",35,NA,NA,NA,NA,35,1,1995,1,"1995",103
"NWT","sdl","45","1995-01-09",65,NA,NA,NA,NA,65,1,1995,1,"1995",103
"NWT","sdl","57","1995-01-09",10,NA,NA,NA,NA,10,1,1995,1,"1995",103
"NWT","sdl","101","1995-01-09",0,NA,NA,NA,NA,0,1,1995,1,"1995",103
"NWT","sdl","7","1995-05-19",94,NA,NA,NA,NA,94,1,1995,5,"1995",233
"NWT","sdl","8","1995-05-19",91,NA,NA,NA,NA,91,1,1995,5,"1995",233
"NWT","sdl","18","1995-05-19",51,NA,NA,NA,NA,51,1,1995,5,"1995",233
"NWT","sdl","22","1995-05-19",325,NA,NA,NA,NA,325,1,1995,5,"1995",233
"NWT","sdl","37","1995-05-19",156,NA,NA,NA,NA,156,1,1995,5,"1995",233
"NWT","sdl","45","1995-05-19",375,NA,NA,NA,NA,375,1,1995,5,"1995",233
"NWT","sdl","57","1995-05-19",98,NA,NA,NA,NA,98,1,1995,5,"1995",233
"NWT","sdl","101","1995-05-19",38,NA,NA,NA,NA,38,1,1995,5,"1995",233
"NWT","sdl","7","1995-06-01",105,NA,NA,NA,NA,105,1,1995,6,"1995",246
"NWT","sdl","8","1995-06-01",100,NA,NA,NA,NA,100,1,1995,6,"1995",246
"NWT","sdl","18","1995-06-01",65,NA,NA,NA,NA,65,1,1995,6,"1995",246
"NWT","sdl","22","1995-06-01",340,NA,NA,NA,NA,340,1,1995,6,"1995",246
"NWT","sdl","37","1995-06-01",170,NA,NA,NA,NA,170,1,1995,6,"1995",246
"NWT","sdl","45","1995-06-01",390,NA,NA,NA,NA,390,1,1995,6,"1995",246
"NWT","sdl","57","1995-06-01",100,NA,NA,NA,NA,100,1,1995,6,"1995",246
"NWT","sdl","101","1995-06-01",30,NA,NA,NA,NA,30,1,1995,6,"1995",246
"NWT","sdl","7","1995-06-05",95,NA,NA,NA,NA,95,1,1995,6,"1995",250
"NWT","sdl","8","1995-06-05",45,NA,NA,NA,NA,45,1,1995,6,"1995",250
"NWT","sdl","18","1995-06-05",125,NA,NA,NA,NA,125,1,1995,6,"1995",250
"NWT","sdl","22","1995-06-05",310,NA,NA,NA,NA,310,1,1995,6,"1995",250
"NWT","sdl","37","1995-06-05",160,NA,NA,NA,NA,160,1,1995,6,"1995",250
"NWT","sdl","45","1995-06-05",365,NA,NA,NA,NA,365,1,1995,6,"1995",250
"NWT","sdl","57","1995-06-05",88,NA,NA,NA,NA,88,1,1995,6,"1995",250
"NWT","sdl","101","1995-06-05",30,NA,NA,NA,NA,30,1,1995,6,"1995",250
"NWT","sdl","7","1995-06-12",70,NA,NA,NA,NA,70,1,1995,6,"1995",257
"NWT","sdl","8","1995-06-12",70,NA,NA,NA,NA,70,1,1995,6,"1995",257
"NWT","sdl","18","1995-06-12",40,NA,NA,NA,NA,40,1,1995,6,"1995",257
"NWT","sdl","22","1995-06-12",300,NA,NA,NA,NA,300,1,1995,6,"1995",257
"NWT","sdl","37","1995-06-12",145,NA,NA,NA,NA,145,1,1995,6,"1995",257
"NWT","sdl","45","1995-06-12",355,NA,NA,NA,NA,355,1,1995,6,"1995",257
"NWT","sdl","57","1995-06-12",85,NA,NA,NA,NA,85,1,1995,6,"1995",257
"NWT","sdl","101","1995-06-12",0,NA,NA,NA,NA,0,1,1995,6,"1995",257
"NWT","sdl","7","1995-06-19",40,NA,NA,NA,NA,40,1,1995,6,"1995",264
"NWT","sdl","8","1995-06-19",0,NA,NA,NA,NA,0,1,1995,6,"1995",264
"NWT","sdl","18","1995-06-19",0,NA,NA,NA,NA,0,1,1995,6,"1995",264
"NWT","sdl","22","1995-06-19",240,NA,NA,NA,NA,240,1,1995,6,"1995",264
"NWT","sdl","37","1995-06-19",95,NA,NA,NA,NA,95,1,1995,6,"1995",264
"NWT","sdl","45","1995-06-19",300,NA,NA,NA,NA,300,1,1995,6,"1995",264
"NWT","sdl","57","1995-06-19",35,NA,NA,NA,NA,35,1,1995,6,"1995",264
"NWT","sdl","101","1995-06-19",0,NA,NA,NA,NA,0,1,1995,6,"1995",264
"NWT","sdl","7","1995-06-26",0,NA,NA,NA,NA,0,1,1995,6,"1995",271
"NWT","sdl","8","1995-06-26",0,NA,NA,NA,NA,0,1,1995,6,"1995",271
"NWT","sdl","18","1995-06-26",0,NA,NA,NA,NA,0,1,1995,6,"1995",271
"NWT","sdl","22","1995-06-26",220,NA,NA,NA,NA,220,1,1995,6,"1995",271
"NWT","sdl","37","1995-06-26",55,NA,NA,NA,NA,55,1,1995,6,"1995",271
"NWT","sdl","45","1995-06-26",260,NA,NA,NA,NA,260,1,1995,6,"1995",271
"NWT","sdl","57","1995-06-26",0,NA,NA,NA,NA,0,1,1995,6,"1995",271
"NWT","sdl","101","1995-06-26",0,NA,NA,NA,NA,0,1,1995,6,"1995",271
"NWT","sdl","7","1995-07-07",0,NA,NA,NA,NA,0,1,1995,7,"1995",282
"NWT","sdl","8","1995-07-07",0,NA,NA,NA,NA,0,1,1995,7,"1995",282
"NWT","sdl","18","1995-07-07",0,NA,NA,NA,NA,0,1,1995,7,"1995",282
"NWT","sdl","22","1995-07-07",175,NA,NA,NA,NA,175,1,1995,7,"1995",282
"NWT","sdl","37","1995-07-07",0,NA,NA,NA,NA,0,1,1995,7,"1995",282
"NWT","sdl","45","1995-07-07",225,NA,NA,NA,NA,225,1,1995,7,"1995",282
"NWT","sdl","57","1995-07-07",0,NA,NA,NA,NA,0,1,1995,7,"1995",282
"NWT","sdl","101","1995-07-07",0,NA,NA,NA,NA,0,1,1995,7,"1995",282
"NWT","sdl","7","1995-07-13",0,NA,NA,NA,NA,0,1,1995,7,"1995",288
"NWT","sdl","8","1995-07-13",0,NA,NA,NA,NA,0,1,1995,7,"1995",288
"NWT","sdl","18","1995-07-13",0,NA,NA,NA,NA,0,1,1995,7,"1995",288
"NWT","sdl","22","1995-07-13",135,NA,NA,NA,NA,135,1,1995,7,"1995",288
"NWT","sdl","37","1995-07-13",0,NA,NA,NA,NA,0,1,1995,7,"1995",288
"NWT","sdl","45","1995-07-13",170,NA,NA,NA,NA,170,1,1995,7,"1995",288
"NWT","sdl","57","1995-07-13",0,NA,NA,NA,NA,0,1,1995,7,"1995",288
"NWT","sdl","101","1995-07-13",0,NA,NA,NA,NA,0,1,1995,7,"1995",288
"NWT","sdl","7","1995-07-24",0,NA,NA,NA,NA,0,1,1995,7,"1995",299
"NWT","sdl","8","1995-07-24",0,NA,NA,NA,NA,0,1,1995,7,"1995",299
"NWT","sdl","18","1995-07-24",0,NA,NA,NA,NA,0,1,1995,7,"1995",299
"NWT","sdl","22","1995-07-24",60,NA,NA,NA,NA,60,1,1995,7,"1995",299
"NWT","sdl","37","1995-07-24",0,NA,NA,NA,NA,0,1,1995,7,"1995",299
"NWT","sdl","45","1995-07-24",100,NA,NA,NA,NA,100,1,1995,7,"1995",299
"NWT","sdl","57","1995-07-24",0,NA,NA,NA,NA,0,1,1995,7,"1995",299
"NWT","sdl","101","1995-07-24",0,NA,NA,NA,NA,0,1,1995,7,"1995",299
"NWT","sdl","7","1995-08-02",0,NA,NA,NA,NA,0,1,1995,8,"1995",308
"NWT","sdl","8","1995-08-02",0,NA,NA,NA,NA,0,1,1995,8,"1995",308
"NWT","sdl","18","1995-08-02",0,NA,NA,NA,NA,0,1,1995,8,"1995",308
"NWT","sdl","22","1995-08-02",0,NA,NA,NA,NA,0,1,1995,8,"1995",308
"NWT","sdl","37","1995-08-02",0,NA,NA,NA,NA,0,1,1995,8,"1995",308
"NWT","sdl","45","1995-08-02",25,NA,NA,NA,NA,25,1,1995,8,"1995",308
"NWT","sdl","57","1995-08-02",0,NA,NA,NA,NA,0,1,1995,8,"1995",308
"NWT","sdl","101","1995-08-02",0,NA,NA,NA,NA,0,1,1995,8,"1995",308
"NWT","sdl","7","1996-11-21",5,NA,NA,NA,NA,5,1,1996,11,"1997",51
"NWT","sdl","8","1996-11-21",5,NA,NA,NA,NA,5,1,1996,11,"1997",51
"NWT","sdl","18","1996-11-21",20,NA,NA,NA,NA,20,1,1996,11,"1997",51
"NWT","sdl","22","1996-11-21",50,NA,NA,NA,NA,50,1,1996,11,"1997",51
"NWT","sdl","37","1996-11-21",55,NA,NA,NA,NA,55,1,1996,11,"1997",51
"NWT","sdl","45","1996-11-21",110,NA,NA,NA,NA,110,1,1996,11,"1997",51
"NWT","sdl","57","1996-11-21",5,NA,NA,NA,NA,5,1,1996,11,"1997",51
"NWT","sdl","101","1996-11-21",0,NA,NA,NA,NA,0,1,1996,11,"1997",51
"NWT","sdl","7","1997-01-28",5,NA,NA,NA,NA,5,1,1997,1,"1997",120
"NWT","sdl","8","1997-01-28",30,NA,NA,NA,NA,30,1,1997,1,"1997",120
"NWT","sdl","18","1997-01-28",10,NA,NA,NA,NA,10,1,1997,1,"1997",120
"NWT","sdl","22","1997-01-28",135,NA,NA,NA,NA,135,1,1997,1,"1997",120
"NWT","sdl","37","1997-01-28",90,NA,NA,NA,NA,90,1,1997,1,"1997",120
"NWT","sdl","45","1997-01-28",250,NA,NA,NA,NA,250,1,1997,1,"1997",120
"NWT","sdl","57","1997-01-28",30,NA,NA,NA,NA,30,1,1997,1,"1997",120
"NWT","sdl","101","1997-01-28",5,NA,NA,NA,NA,5,1,1997,1,"1997",120
"NWT","sdl","7","1997-02-13",10,NA,NA,NA,NA,10,1,1997,2,"1997",136
"NWT","sdl","8","1997-02-13",10,NA,NA,NA,NA,10,1,1997,2,"1997",136
"NWT","sdl","18","1997-02-13",10,NA,NA,NA,NA,10,1,1997,2,"1997",136
"NWT","sdl","22","1997-02-13",150,NA,NA,NA,NA,150,1,1997,2,"1997",136
"NWT","sdl","37","1997-02-13",70,NA,NA,NA,NA,70,1,1997,2,"1997",136
"NWT","sdl","45","1997-02-13",260,NA,NA,NA,NA,260,1,1997,2,"1997",136
"NWT","sdl","57","1997-02-13",20,NA,NA,NA,NA,20,1,1997,2,"1997",136
"NWT","sdl","101","1997-02-13",5,NA,NA,NA,NA,5,1,1997,2,"1997",136
"NWT","sdl","7","1997-03-07",5,NA,NA,NA,NA,5,1,1997,3,"1997",158
"NWT","sdl","8","1997-03-07",0,NA,NA,NA,NA,0,1,1997,3,"1997",158
"NWT","sdl","18","1997-03-07",0,NA,NA,NA,NA,0,1,1997,3,"1997",158
"NWT","sdl","22","1997-03-07",125,NA,NA,NA,NA,125,1,1997,3,"1997",158
"NWT","sdl","37","1997-03-07",70,NA,NA,NA,NA,70,1,1997,3,"1997",158
"NWT","sdl","45","1997-03-07",275,NA,NA,NA,NA,275,1,1997,3,"1997",158
"NWT","sdl","57","1997-03-07",45,NA,NA,NA,NA,45,1,1997,3,"1997",158
"NWT","sdl","101","1997-03-07",0,NA,NA,NA,NA,0,1,1997,3,"1997",158
"NWT","sdl","7","1997-03-21",0,NA,NA,NA,NA,0,1,1997,3,"1997",172
"NWT","sdl","8","1997-03-21",0,NA,NA,NA,NA,0,1,1997,3,"1997",172
"NWT","sdl","18","1997-03-21",0,NA,NA,NA,NA,0,1,1997,3,"1997",172
"NWT","sdl","22","1997-03-21",140,NA,NA,NA,NA,140,1,1997,3,"1997",172
"NWT","sdl","37","1997-03-21",65,NA,NA,NA,NA,65,1,1997,3,"1997",172
"NWT","sdl","45","1997-03-21",270,NA,NA,NA,NA,270,1,1997,3,"1997",172
"NWT","sdl","57","1997-03-21",30,NA,NA,NA,NA,30,1,1997,3,"1997",172
"NWT","sdl","101","1997-03-21",0,NA,NA,NA,NA,0,1,1997,3,"1997",172
"NWT","sdl","7","1997-05-15",50,NA,NA,NA,NA,50,1,1997,5,"1997",227
"NWT","sdl","8","1997-05-15",30,NA,NA,NA,NA,30,1,1997,5,"1997",227
"NWT","sdl","18","1997-05-15",15,NA,NA,NA,NA,15,1,1997,5,"1997",227
"NWT","sdl","22","1997-05-15",270,NA,NA,NA,NA,270,1,1997,5,"1997",227
"NWT","sdl","37","1997-05-15",125,NA,NA,NA,NA,125,1,1997,5,"1997",227
"NWT","sdl","45","1997-05-15",375,NA,NA,NA,NA,375,1,1997,5,"1997",227
"NWT","sdl","57","1997-05-15",100,NA,NA,NA,NA,100,1,1997,5,"1997",227
"NWT","sdl","101","1997-05-15",10,NA,NA,NA,NA,10,1,1997,5,"1997",227
"NWT","sdl","7","1997-06-09",22,NA,NA,NA,NA,22,1,1997,6,"1997",252
"NWT","sdl","8","1997-06-09",10,NA,NA,NA,NA,10,1,1997,6,"1997",252
"NWT","sdl","18","1997-06-09",0,NA,NA,NA,NA,0,1,1997,6,"1997",252
"NWT","sdl","22","1997-06-09",247,NA,NA,NA,NA,247,1,1997,6,"1997",252
"NWT","sdl","45","1997-06-09",240,NA,NA,NA,NA,240,1,1997,6,"1997",252
"NWT","sdl","57","1997-06-09",0,NA,NA,NA,NA,0,1,1997,6,"1997",252
"NWT","sdl","101","1997-06-09",0,NA,NA,NA,NA,0,1,1997,6,"1997",252
"NWT","sdl","7","1997-06-19",0,NA,NA,NA,NA,0,1,1997,6,"1997",262
"NWT","sdl","8","1997-06-19",0,NA,NA,NA,NA,0,1,1997,6,"1997",262
"NWT","sdl","18","1997-06-19",0,NA,NA,NA,NA,0,1,1997,6,"1997",262
"NWT","sdl","22","1997-06-19",145,NA,NA,NA,NA,145,1,1997,6,"1997",262
"NWT","sdl","37","1997-06-19",0,NA,NA,NA,NA,0,1,1997,6,"1997",262
"NWT","sdl","45","1997-06-19",135,NA,NA,NA,NA,135,1,1997,6,"1997",262
"NWT","sdl","57","1997-06-19",0,NA,NA,NA,NA,0,1,1997,6,"1997",262
"NWT","sdl","101","1997-06-19",0,NA,NA,NA,NA,0,1,1997,6,"1997",262
"NWT","sdl","7","1997-06-26",0,NA,NA,NA,NA,0,1,1997,6,"1997",269
"NWT","sdl","8","1997-06-26",0,NA,NA,NA,NA,0,1,1997,6,"1997",269
"NWT","sdl","18","1997-06-26",0,NA,NA,NA,NA,0,1,1997,6,"1997",269
"NWT","sdl","22","1997-06-26",70,NA,NA,NA,NA,70,1,1997,6,"1997",269
"NWT","sdl","37","1997-06-26",0,NA,NA,NA,NA,0,1,1997,6,"1997",269
"NWT","sdl","45","1997-06-26",80,NA,NA,NA,NA,80,1,1997,6,"1997",269
"NWT","sdl","57","1997-06-26",0,NA,NA,NA,NA,0,1,1997,6,"1997",269
"NWT","sdl","101","1997-06-26",0,NA,NA,NA,NA,0,1,1997,6,"1997",269
"NWT","sdl","7","1997-07-10",0,NA,NA,NA,NA,0,1,1997,7,"1997",283
"NWT","sdl","8","1997-07-10",0,NA,NA,NA,NA,0,1,1997,7,"1997",283
"NWT","sdl","18","1997-07-10",0,NA,NA,NA,NA,0,1,1997,7,"1997",283
"NWT","sdl","22","1997-07-10",0,NA,NA,NA,NA,0,1,1997,7,"1997",283
"NWT","sdl","37","1997-07-10",0,NA,NA,NA,NA,0,1,1997,7,"1997",283
"NWT","sdl","45","1997-07-10",60,NA,NA,NA,NA,60,1,1997,7,"1997",283
"NWT","sdl","57","1997-07-10",0,NA,NA,NA,NA,0,1,1997,7,"1997",283
"NWT","sdl","101","1997-07-10",0,NA,NA,NA,NA,0,1,1997,7,"1997",283
"NWT","sdl","7","1997-08-01",0,NA,NA,NA,NA,0,1,1997,8,"1997",305
"NWT","sdl","8","1997-08-01",0,NA,NA,NA,NA,0,1,1997,8,"1997",305
"NWT","sdl","18","1997-08-01",0,NA,NA,NA,NA,0,1,1997,8,"1997",305
